imo,typnum,visit_num,start,end,Deadweight,ShiptypeLevel5,type,number,time_difference,port_name
9513115.0,berth1,0,2022-12-15 16:23:46,2022-12-17 09:11:15,319319.0,Crude Oil Tanker,berth,1,1 days 16:47:29,MONGSTAD
9537745.0,berth1,0,2021-01-10 00:00:29,2021-01-11 15:08:47,323183.0,Crude Oil Tanker,berth,1,1 days 15:08:18,MONGSTAD
9645425.0,berth1,1,2020-07-16 00:27:23,2020-07-17 01:42:31,158888.0,Crude Oil Tanker,berth,1,1 days 01:15:08,MONGSTAD
9645425.0,berth1,2,2021-06-07 05:51:18,2021-06-12 00:29:59,158888.0,Crude Oil Tanker,berth,1,4 days 18:38:41,MONGSTAD
9734654.0,berth1,0,2021-12-29 21:03:11,2022-01-01 03:50:07,300932.0,Crude Oil Tanker,berth,1,2 days 06:46:56,MONGSTAD
9769829.0,berth1,0,2020-11-10 13:22:51,2020-11-11 14:34:52,157434.0,Crude Oil Tanker,berth,1,1 days 01:12:01,MONGSTAD
9792864.0,berth1,0,2020-03-12 16:27:06,2020-03-13 19:53:18,109900.0,Crude/Oil Products Tanker,berth,1,1 days 03:26:12,MONGSTAD
9828338.0,berth1,0,2020-12-15 01:41:32,2020-12-16 12:13:52,299999.0,Crude Oil Tanker,berth,1,1 days 10:32:20,MONGSTAD
9305556.0,berth2,0,2022-01-08 16:57:56,2022-01-09 16:08:42,117099.0,Crude Oil Tanker,berth,2,0 days 23:10:46,MONGSTAD
9429285.0,berth2,0,2020-03-02 19:54:34,2020-03-04 05:45:43,164764.0,Crude Oil Tanker,berth,2,1 days 09:51:09,MONGSTAD
9676125.0,berth2,0,2020-02-29 21:23:39,2020-03-02 16:39:00,119690.0,Shuttle Tanker,berth,2,1 days 19:15:21,MONGSTAD
9795074.0,berth2,0,2020-11-29 22:20:23,2020-11-30 20:32:31,113049.0,Crude Oil Tanker,berth,2,0 days 22:12:08,MONGSTAD
9795074.0,berth2,1,2020-12-10 22:49:00,2020-12-11 21:28:00,113049.0,Crude Oil Tanker,berth,2,0 days 22:39:00,MONGSTAD
9795074.0,berth2,2,2021-01-15 14:11:45,2021-01-16 09:50:39,113049.0,Crude Oil Tanker,berth,2,0 days 19:38:54,MONGSTAD
9795074.0,berth2,3,2021-02-21 10:30:03,2021-02-22 07:57:30,113049.0,Crude Oil Tanker,berth,2,0 days 21:27:27,MONGSTAD
9795074.0,berth2,4,2021-06-04 14:07:12,2021-06-05 16:43:34,113049.0,Crude Oil Tanker,berth,2,1 days 02:36:22,MONGSTAD
9373656.0,berth3,0,2022-01-12 16:54:53,2022-01-14 00:33:38,116050.0,Crude Oil Tanker,berth,3,1 days 07:38:45,MONGSTAD
9418597.0,berth3,0,2022-10-28 18:26:52,2022-10-29 20:29:50,156493.0,Crude Oil Tanker,berth,3,1 days 02:02:58,MONGSTAD
9461764.0,berth3,0,2021-01-19 11:43:43,2021-01-20 21:13:30,164715.0,Crude Oil Tanker,berth,3,1 days 09:29:47,MONGSTAD
9588469.0,berth3,0,2020-07-19 06:44:15,2020-07-22 01:35:11,158645.0,Crude Oil Tanker,berth,3,2 days 18:50:56,MONGSTAD
9588469.0,berth3,1,2020-09-21 11:14:06,2020-09-22 10:08:00,158645.0,Crude Oil Tanker,berth,3,0 days 22:53:54,MONGSTAD
9773739.0,berth3,0,2020-12-04 23:30:45,2020-12-05 18:26:12,112186.0,Crude Oil Tanker,berth,3,0 days 18:55:27,MONGSTAD
9297357.0,berth4,0,2020-02-02 02:54:45,2020-02-03 20:26:25,113553.0,Crude Oil Tanker,berth,4,1 days 17:31:40,MONGSTAD
9439395.0,berth4,0,2022-05-23 20:25:51,2022-05-24 23:32:58,108958.0,Crude/Oil Products Tanker,berth,4,1 days 03:07:07,MONGSTAD
9863560.0,berth4,0,2022-09-09 10:01:25,2022-09-10 02:28:01,103118.0,Shuttle Tanker,berth,4,0 days 16:26:36,MONGSTAD
9863560.0,berth4,1,2022-10-10 19:37:06,2022-10-11 21:01:14,103118.0,Shuttle Tanker,berth,4,1 days 01:24:08,MONGSTAD
9892444.0,berth4,0,2022-09-24 00:24:59,2022-09-25 08:21:44,112459.0,Crude Oil Tanker,berth,4,1 days 07:56:45,MONGSTAD
9910533.0,berth4,0,2022-10-18 08:21:15,2022-10-19 10:04:43,112066.0,Crude Oil Tanker,berth,4,1 days 01:43:28,MONGSTAD
9910533.0,berth4,1,2022-11-24 22:13:26,2022-11-25 20:40:23,112066.0,Crude Oil Tanker,berth,4,0 days 22:26:57,MONGSTAD
9248447.0,berth1,0,2021-11-13 12:14:55,2021-11-14 19:02:55,148553.0,Shuttle Tanker,berth,1,1 days 06:48:00,MONGSTAD
9248447.0,berth1,1,2022-04-23 06:37:26,2022-04-24 11:47:15,148553.0,Shuttle Tanker,berth,1,1 days 05:09:49,MONGSTAD
9248447.0,berth1,2,2022-10-09 18:13:30,2022-10-10 18:43:34,148553.0,Shuttle Tanker,berth,1,1 days 00:30:04,MONGSTAD
9291262.0,berth1,0,2020-02-14 14:26:14,2020-02-15 11:36:10,114834.0,Crude Oil Tanker,berth,1,0 days 21:09:56,MONGSTAD
9302982.0,berth1,0,2022-05-17 13:03:56,2022-05-18 17:58:49,150205.0,Crude Oil Tanker,berth,1,1 days 04:54:53,MONGSTAD
9472529.0,berth1,0,2021-09-09 01:11:09,2021-09-10 04:34:04,157644.0,Shuttle Tanker,berth,1,1 days 03:22:55,MONGSTAD
9472529.0,berth1,1,2021-12-25 21:44:22,2021-12-27 15:38:38,157644.0,Shuttle Tanker,berth,1,1 days 17:54:16,MONGSTAD
9472529.0,berth1,2,2022-10-11 05:48:55,2022-10-12 03:24:58,157644.0,Shuttle Tanker,berth,1,0 days 21:36:03,MONGSTAD
9565950.0,berth1,0,2022-02-18 19:41:17,2022-02-20 03:12:03,157740.0,Crude Oil Tanker,berth,1,1 days 07:30:46,MONGSTAD
9679593.0,berth1,0,2021-09-21 04:29:14,2021-09-23 15:06:35,318513.0,Crude Oil Tanker,berth,1,2 days 10:37:21,MONGSTAD
9724336.0,berth1,0,2022-09-21 19:11:01,2022-09-23 04:26:34,113611.0,Crude Oil Tanker,berth,1,1 days 09:15:33,MONGSTAD
9779795.0,berth1,0,2020-04-24 22:31:58,2020-04-25 16:34:26,114718.0,Crude Oil Tanker,berth,1,0 days 18:02:28,MONGSTAD
9792266.0,berth1,0,2021-03-02 15:51:41,2021-03-04 09:39:16,300852.0,Crude Oil Tanker,berth,1,1 days 17:47:35,MONGSTAD
9837171.0,berth1,0,2021-09-02 08:59:53,2021-09-03 10:38:54,129734.0,Shuttle Tanker,berth,1,1 days 01:39:01,MONGSTAD
9837171.0,berth1,1,2021-09-15 18:43:11,2021-09-17 03:29:11,129734.0,Shuttle Tanker,berth,1,1 days 08:46:00,MONGSTAD
9837171.0,berth1,2,2022-01-04 19:59:27,2022-01-05 22:34:59,129734.0,Shuttle Tanker,berth,1,1 days 02:35:32,MONGSTAD
9837171.0,berth1,3,2022-03-27 07:53:25,2022-03-28 07:04:22,129734.0,Shuttle Tanker,berth,1,0 days 23:10:57,MONGSTAD
9837171.0,berth1,4,2022-07-15 08:27:27,2022-07-16 02:20:20,129734.0,Shuttle Tanker,berth,1,0 days 17:52:53,MONGSTAD
9837171.0,berth1,5,2022-08-30 10:15:50,2022-08-31 00:33:52,129734.0,Shuttle Tanker,berth,1,0 days 14:18:02,MONGSTAD
9288734.0,berth2,0,2021-05-13 21:55:13,2021-05-14 18:45:17,105042.0,Crude Oil Tanker,berth,2,0 days 20:50:04,MONGSTAD
9288734.0,berth2,1,2021-05-23 21:43:19,2021-05-24 17:13:19,105042.0,Crude Oil Tanker,berth,2,0 days 19:30:00,MONGSTAD
9317949.0,berth2,0,2021-08-04 21:53:08,2021-08-05 18:24:19,116905.0,Crude/Oil Products Tanker,berth,2,0 days 20:31:11,MONGSTAD
9572276.0,berth2,0,2021-11-17 00:49:50,2021-11-18 04:55:56,109575.0,Crude/Oil Products Tanker,berth,2,1 days 04:06:06,MONGSTAD
9843211.0,berth2,0,2021-06-15 22:02:50,2021-06-16 18:44:57,111964.0,Crude Oil Tanker,berth,2,0 days 20:42:07,MONGSTAD
9297345.0,berth3,0,2020-04-15 16:20:19,2020-04-16 11:18:10,113782.0,Crude Oil Tanker,berth,3,0 days 18:57:51,MONGSTAD
9334777.0,berth3,14,2022-07-22 16:30:05,2022-07-26 12:45:15,690.0,Tug,berth,3,3 days 20:15:10,MONGSTAD
9334777.0,berth3,15,2022-08-02 08:12:28,2022-08-04 22:06:35,690.0,Tug,berth,3,2 days 13:54:07,MONGSTAD
9334777.0,berth3,23,2022-12-19 10:53:43,2022-12-24 11:35:51,690.0,Tug,berth,3,5 days 00:42:08,MONGSTAD
9773052.0,berth3,0,2020-08-27 22:46:45,2020-08-28 22:21:31,114439.0,Crude Oil Tanker,berth,3,0 days 23:34:46,MONGSTAD
9773052.0,berth3,1,2021-10-19 02:44:04,2021-10-20 08:23:37,114439.0,Crude Oil Tanker,berth,3,1 days 05:39:33,MONGSTAD
9799862.0,berth3,0,2021-09-14 16:56:40,2021-09-15 11:03:07,115711.0,Crude/Oil Products Tanker,berth,3,0 days 18:06:27,MONGSTAD
9799862.0,berth3,1,2022-03-10 04:46:51,2022-03-11 02:39:22,115711.0,Crude/Oil Products Tanker,berth,3,0 days 21:52:31,MONGSTAD
9315173.0,berth4,0,2022-10-07 13:31:02,2022-10-08 17:10:00,163216.0,Crude Oil Tanker,berth,4,1 days 03:38:58,MONGSTAD
9417000.0,berth4,0,2020-02-18 12:47:17,2020-02-19 11:35:56,107481.0,Crude Oil Tanker,berth,4,0 days 22:48:39,MONGSTAD
9417000.0,berth4,1,2021-11-21 02:34:03,2021-11-22 10:17:41,107481.0,Crude Oil Tanker,berth,4,1 days 07:43:38,MONGSTAD
9438418.0,berth1,0,2021-08-24 22:25:14,2021-08-25 21:41:41,158475.0,Crude Oil Tanker,berth,1,0 days 23:16:27,MONGSTAD
9737400.0,berth1,0,2020-07-13 06:36:35,2020-07-14 00:55:30,113039.0,Crude Oil Tanker,berth,1,0 days 18:18:55,MONGSTAD
9737400.0,berth1,1,2021-07-07 13:29:12,2021-07-09 03:28:07,113039.0,Crude Oil Tanker,berth,1,1 days 13:58:55,MONGSTAD
9737400.0,berth1,2,2022-05-05 22:28:18,2022-05-06 20:12:58,113039.0,Crude Oil Tanker,berth,1,0 days 21:44:40,MONGSTAD
9830977.0,berth1,0,2022-01-26 06:44:10,2022-01-28 10:44:21,314014.0,Crude Oil Tanker,berth,1,2 days 04:00:11,MONGSTAD
9309435.0,berth2,0,2021-04-14 07:32:20,2021-04-15 04:03:21,114850.0,Crude Oil Tanker,berth,2,0 days 20:31:01,MONGSTAD
9404807.0,berth2,0,2021-07-21 06:14:37,2021-07-22 00:44:58,23316.0,LPG Tanker,berth,2,0 days 18:30:21,MONGSTAD
9683025.0,berth2,0,2020-07-15 23:36:06,2020-07-18 02:51:15,109466.0,Crude Oil Tanker,berth,2,2 days 03:15:09,MONGSTAD
9683025.0,berth2,1,2020-12-16 07:06:10,2020-12-17 08:12:14,109466.0,Crude Oil Tanker,berth,2,1 days 01:06:04,MONGSTAD
9796731.0,berth2,0,2021-08-23 23:35:09,2021-08-24 17:29:15,114305.0,Crude/Oil Products Tanker,berth,2,0 days 17:54:06,MONGSTAD
9814428.0,berth2,0,2022-06-07 23:16:40,2022-06-08 18:56:58,114396.0,Crude/Oil Products Tanker,berth,2,0 days 19:40:18,MONGSTAD
9893022.0,berth2,0,2021-06-24 22:39:17,2021-06-25 21:52:50,113306.0,Crude/Oil Products Tanker,berth,2,0 days 23:13:33,MONGSTAD
9358541.0,berth3,0,2020-01-09 07:30:58,2020-01-10 02:48:14,105365.0,Crude Oil Tanker,berth,3,0 days 19:17:16,MONGSTAD
9358541.0,berth3,1,2020-05-01 12:22:17,2020-05-02 07:10:18,105365.0,Crude Oil Tanker,berth,3,0 days 18:48:01,MONGSTAD
9358541.0,berth3,2,2021-04-24 12:35:02,2021-04-25 09:11:45,105365.0,Crude Oil Tanker,berth,3,0 days 20:36:43,MONGSTAD
9737383.0,berth3,0,2020-03-12 06:28:07,2020-03-16 18:32:14,112949.0,Crude Oil Tanker,berth,3,4 days 12:04:07,MONGSTAD
9737383.0,berth3,1,2020-07-18 03:14:21,2020-07-19 02:23:57,112949.0,Crude Oil Tanker,berth,3,0 days 23:09:36,MONGSTAD
9737383.0,berth3,2,2021-05-28 07:18:46,2021-05-29 05:46:27,112949.0,Crude Oil Tanker,berth,3,0 days 22:27:41,MONGSTAD
9737383.0,berth3,3,2021-08-25 16:21:18,2021-08-26 12:52:26,112949.0,Crude Oil Tanker,berth,3,0 days 20:31:08,MONGSTAD
9737383.0,berth3,4,2021-09-03 17:52:27,2021-09-04 17:03:29,112949.0,Crude Oil Tanker,berth,3,0 days 23:11:02,MONGSTAD
9737383.0,berth3,5,2021-10-26 18:18:50,2021-10-27 14:27:59,112949.0,Crude Oil Tanker,berth,3,0 days 20:09:09,MONGSTAD
9737383.0,berth3,6,2022-03-04 13:32:39,2022-03-05 10:43:46,112949.0,Crude Oil Tanker,berth,3,0 days 21:11:07,MONGSTAD
9737383.0,berth3,7,2022-03-11 07:28:32,2022-03-12 13:37:33,112949.0,Crude Oil Tanker,berth,3,1 days 06:09:01,MONGSTAD
9737383.0,berth3,8,2022-03-26 03:08:03,2022-03-27 09:19:07,112949.0,Crude Oil Tanker,berth,3,1 days 06:11:04,MONGSTAD
9737383.0,berth3,9,2022-07-19 00:40:25,2022-07-20 02:16:25,112949.0,Crude Oil Tanker,berth,3,1 days 01:36:00,MONGSTAD
9737383.0,berth3,10,2022-08-24 09:20:12,2022-08-25 10:29:44,112949.0,Crude Oil Tanker,berth,3,1 days 01:09:32,MONGSTAD
9737383.0,berth3,11,2022-10-01 07:09:37,2022-10-02 23:43:27,112949.0,Crude Oil Tanker,berth,3,1 days 16:33:50,MONGSTAD
9737383.0,berth3,12,2022-10-13 00:12:34,2022-10-14 01:42:33,112949.0,Crude Oil Tanker,berth,3,1 days 01:29:59,MONGSTAD
9737383.0,berth3,13,2022-11-28 13:20:24,2022-11-29 10:54:46,112949.0,Crude Oil Tanker,berth,3,0 days 21:34:22,MONGSTAD
9737383.0,berth3,14,2022-12-11 15:07:24,2022-12-12 12:13:17,112949.0,Crude Oil Tanker,berth,3,0 days 21:05:53,MONGSTAD
9889942.0,berth3,0,2022-12-22 22:26:47,2022-12-24 01:05:48,156921.0,Crude Oil Tanker,berth,3,1 days 02:39:01,MONGSTAD
9711456.0,berth4,0,2022-01-02 23:06:02,2022-01-04 13:18:54,113969.0,Crude/Oil Products Tanker,berth,4,1 days 14:12:52,MONGSTAD
9802152.0,berth4,0,2020-03-01 04:36:32,2020-03-02 22:02:30,114720.0,Crude Oil Tanker,berth,4,1 days 17:25:58,MONGSTAD
9320063.0,berth1,0,2020-11-06 23:27:02,2020-11-08 03:58:49,11283.0,Chemical/Products Tanker,berth,1,1 days 04:31:47,MONGSTAD
9320063.0,berth1,1,2020-11-15 18:46:38,2020-11-16 21:37:14,11283.0,Chemical/Products Tanker,berth,1,1 days 02:50:36,MONGSTAD
9327372.0,berth1,0,2020-10-24 11:15:16,2020-10-26 08:46:02,37105.0,Chemical/Products Tanker,berth,1,1 days 21:30:46,MONGSTAD
9404833.0,berth1,0,2021-09-17 06:54:16,2021-09-18 06:39:03,159955.0,Crude Oil Tanker,berth,1,0 days 23:44:47,MONGSTAD
9468322.0,berth1,0,2020-03-25 16:55:01,2020-03-27 22:24:43,301866.0,Crude Oil Tanker,berth,1,2 days 05:29:42,MONGSTAD
9717266.0,berth1,0,2020-04-14 18:23:39,2020-04-17 00:24:41,39060.0,Chemical/Products Tanker,berth,1,2 days 06:01:02,MONGSTAD
9717266.0,berth1,1,2020-08-06 22:36:40,2020-08-08 23:46:59,39060.0,Chemical/Products Tanker,berth,1,2 days 01:10:19,MONGSTAD
9776559.0,berth1,0,2022-10-22 23:56:12,2022-10-25 07:55:52,319398.0,Crude Oil Tanker,berth,1,2 days 07:59:40,MONGSTAD
9780251.0,berth1,0,2022-04-25 17:27:28,2022-04-26 20:56:06,109900.0,Crude/Oil Products Tanker,berth,1,1 days 03:28:38,MONGSTAD
9780251.0,berth1,1,2022-08-18 12:27:15,2022-08-19 08:14:59,109900.0,Crude/Oil Products Tanker,berth,1,0 days 19:47:44,MONGSTAD
9817494.0,berth1,0,2020-04-08 10:47:34,2020-04-09 15:23:08,157610.0,Crude/Oil Products Tanker,berth,1,1 days 04:35:34,MONGSTAD
9334038.0,berth2,0,2020-03-28 08:37:12,2020-03-29 08:52:17,115867.0,Crude Oil Tanker,berth,2,1 days 00:15:05,MONGSTAD
9422536.0,berth2,0,2021-06-08 00:10:40,2021-06-09 04:50:59,115459.0,Crude Oil Tanker,berth,2,1 days 04:40:19,MONGSTAD
9422536.0,berth2,1,2022-10-11 13:38:07,2022-10-12 18:08:33,115459.0,Crude Oil Tanker,berth,2,1 days 04:30:26,MONGSTAD
9773739.0,berth2,0,2020-11-08 23:03:27,2020-11-09 18:33:23,112186.0,Crude Oil Tanker,berth,2,0 days 19:29:56,MONGSTAD
9773739.0,berth2,1,2022-01-17 14:16:27,2022-01-18 13:37:45,112186.0,Crude Oil Tanker,berth,2,0 days 23:21:18,MONGSTAD
9438860.0,berth3,0,2020-01-27 11:48:09,2020-01-28 07:03:32,109239.0,Shuttle Tanker,berth,3,0 days 19:15:23,MONGSTAD
9438860.0,berth3,1,2021-10-31 09:50:02,2021-11-01 11:14:08,109239.0,Shuttle Tanker,berth,3,1 days 01:24:06,MONGSTAD
9438860.0,berth3,2,2022-04-07 06:08:43,2022-04-08 02:23:53,109239.0,Shuttle Tanker,berth,3,0 days 20:15:10,MONGSTAD
9578658.0,berth3,0,2021-03-15 07:32:47,2021-03-16 12:44:47,158670.0,Crude Oil Tanker,berth,3,1 days 05:12:00,MONGSTAD
9703332.0,berth3,0,2022-04-03 20:12:12,2022-04-04 15:03:12,109900.0,Crude/Oil Products Tanker,berth,3,0 days 18:51:00,MONGSTAD
9703332.0,berth3,1,2022-11-15 17:20:43,2022-11-16 12:02:30,109900.0,Crude/Oil Products Tanker,berth,3,0 days 18:41:47,MONGSTAD
9726592.0,berth3,0,2022-11-22 02:38:06,2022-11-23 01:39:30,109900.0,Crude/Oil Products Tanker,berth,3,0 days 23:01:24,MONGSTAD
9843912.0,berth3,0,2021-07-03 17:42:09,2021-07-06 01:39:01,129632.0,Shuttle Tanker,berth,3,2 days 07:56:52,MONGSTAD
9843912.0,berth3,1,2021-10-15 17:31:13,2021-10-16 19:51:10,129632.0,Shuttle Tanker,berth,3,1 days 02:19:57,MONGSTAD
9857858.0,berth3,0,2020-12-01 09:32:42,2020-12-02 09:08:43,115166.0,Crude Oil Tanker,berth,3,0 days 23:36:01,MONGSTAD
9281009.0,berth4,0,2020-09-09 14:08:09,2020-09-10 10:50:46,115048.0,Crude Oil Tanker,berth,4,0 days 20:42:37,MONGSTAD
9426207.0,berth4,0,2021-10-13 23:04:18,2021-10-14 18:38:55,114022.0,Crude Oil Tanker,berth,4,0 days 19:34:37,MONGSTAD
9799862.0,berth4,0,2021-01-19 10:54:24,2021-01-20 11:20:31,115711.0,Crude/Oil Products Tanker,berth,4,1 days 00:26:07,MONGSTAD
9287041.0,berth1,6,2020-07-03 07:49:54,2020-07-06 16:30:59,0.0,Tug,berth,1,3 days 08:41:05,MONGSTAD
9287041.0,berth1,10,2020-09-06 16:41:45,2020-09-08 23:34:41,0.0,Tug,berth,1,2 days 06:52:56,MONGSTAD
9287041.0,berth1,15,2021-03-05 09:26:13,2021-03-06 08:36:49,0.0,Tug,berth,1,0 days 23:10:36,MONGSTAD
9287041.0,berth1,17,2021-05-28 03:56:40,2021-05-29 12:22:51,0.0,Tug,berth,1,1 days 08:26:11,MONGSTAD
9287041.0,berth1,18,2021-06-07 06:07:19,2021-06-12 01:11:48,0.0,Tug,berth,1,4 days 19:04:29,MONGSTAD
9287041.0,berth1,23,2021-09-06 15:31:33,2021-09-11 11:36:44,0.0,Tug,berth,1,4 days 20:05:11,MONGSTAD
9287041.0,berth1,32,2022-03-23 18:52:16,2022-03-24 16:04:59,0.0,Tug,berth,1,0 days 21:12:43,MONGSTAD
9287041.0,berth1,36,2022-06-14 08:14:43,2022-06-15 07:42:39,0.0,Tug,berth,1,0 days 23:27:56,MONGSTAD
9287041.0,berth1,37,2022-07-10 12:00:24,2022-07-15 09:25:50,0.0,Tug,berth,1,4 days 21:25:26,MONGSTAD
9288693.0,berth1,0,2020-10-12 23:36:17,2020-10-13 17:44:01,111013.0,Crude Oil Tanker,berth,1,0 days 18:07:44,MONGSTAD
9534846.0,berth1,0,2022-08-01 09:38:05,2022-08-03 20:08:06,297085.0,Crude Oil Tanker,berth,1,2 days 10:30:01,MONGSTAD
9334739.0,berth2,0,2020-07-30 21:31:16,2020-07-31 19:34:36,108433.0,Crude Oil Tanker,berth,2,0 days 22:03:20,MONGSTAD
9724075.0,berth2,0,2020-01-16 15:27:40,2020-01-17 12:47:27,113736.0,Crude Oil Tanker,berth,2,0 days 21:19:47,MONGSTAD
9724075.0,berth2,1,2020-05-17 07:32:23,2020-05-18 20:54:41,113736.0,Crude Oil Tanker,berth,2,1 days 13:22:18,MONGSTAD
9724075.0,berth2,2,2020-08-11 01:49:11,2020-08-12 00:43:37,113736.0,Crude Oil Tanker,berth,2,0 days 22:54:26,MONGSTAD
9724075.0,berth2,3,2020-11-25 01:07:43,2020-11-26 06:42:40,113736.0,Crude Oil Tanker,berth,2,1 days 05:34:57,MONGSTAD
9724075.0,berth2,4,2021-01-20 09:59:22,2021-01-21 11:36:17,113736.0,Crude Oil Tanker,berth,2,1 days 01:36:55,MONGSTAD
9724075.0,berth2,5,2021-04-22 21:56:15,2021-04-23 19:16:17,113736.0,Crude Oil Tanker,berth,2,0 days 21:20:02,MONGSTAD
9724075.0,berth2,6,2021-08-24 21:55:12,2021-08-25 20:44:58,113736.0,Crude Oil Tanker,berth,2,0 days 22:49:46,MONGSTAD
9724075.0,berth2,7,2022-07-03 11:19:12,2022-07-04 12:16:40,113736.0,Crude Oil Tanker,berth,2,1 days 00:57:28,MONGSTAD
9370848.0,berth3,0,2022-08-26 00:41:29,2022-08-27 02:04:05,107593.0,Crude Oil Tanker,berth,3,1 days 01:22:36,MONGSTAD
9370848.0,berth3,1,2022-09-06 08:56:15,2022-09-07 07:18:38,107593.0,Crude Oil Tanker,berth,3,0 days 22:22:23,MONGSTAD
9743186.0,berth3,0,2020-01-29 18:07:44,2020-02-01 09:22:14,157409.0,Crude Oil Tanker,berth,3,2 days 15:14:30,MONGSTAD
9745225.0,berth3,0,2021-07-20 21:41:29,2021-07-21 23:44:07,158914.0,Crude Oil Tanker,berth,3,1 days 02:02:38,MONGSTAD
9292503.0,berth4,0,2021-03-29 21:36:17,2021-03-31 01:22:21,115515.0,Crude Oil Tanker,berth,4,1 days 03:46:04,MONGSTAD
9649225.0,berth4,0,2022-09-19 11:40:44,2022-09-20 07:03:58,111634.0,Shuttle Tanker,berth,4,0 days 19:23:14,MONGSTAD
9737395.0,berth4,0,2021-02-25 14:52:38,2021-02-27 10:14:02,113004.0,Crude Oil Tanker,berth,4,1 days 19:21:24,MONGSTAD
9379208.0,berth1,0,2021-07-05 17:04:06,2021-07-06 22:31:07,159021.0,Crude Oil Tanker,berth,1,1 days 05:27:01,MONGSTAD
9411238.0,berth1,0,2021-05-15 00:21:23,2021-05-16 04:21:34,158099.0,Crude Oil Tanker,berth,1,1 days 04:00:11,MONGSTAD
9773753.0,berth1,0,2020-08-26 05:34:49,2020-08-27 05:36:15,112119.0,Crude Oil Tanker,berth,1,1 days 00:01:26,MONGSTAD
9413688.0,berth2,0,2021-08-12 22:07:44,2021-08-13 18:46:55,115949.0,Crude Oil Tanker,berth,2,0 days 20:39:11,MONGSTAD
9624079.0,berth2,0,2022-01-23 18:47:16,2022-01-24 14:25:32,105651.0,Crude Oil Tanker,berth,2,0 days 19:38:16,MONGSTAD
9624079.0,berth2,1,2022-02-05 12:44:11,2022-02-06 16:26:31,105651.0,Crude Oil Tanker,berth,2,1 days 03:42:20,MONGSTAD
9659103.0,berth2,0,2022-05-14 06:43:27,2022-05-15 10:13:35,28518.0,LPG Tanker,berth,2,1 days 03:30:08,MONGSTAD
9703320.0,berth2,0,2021-05-21 11:16:39,2021-05-22 07:15:43,109900.0,Crude/Oil Products Tanker,berth,2,0 days 19:59:04,MONGSTAD
9818228.0,berth2,0,2022-04-14 22:07:47,2022-04-15 21:33:35,157526.0,Crude Oil Tanker,berth,2,0 days 23:25:48,MONGSTAD
9843924.0,berth2,0,2021-04-10 17:27:27,2021-04-11 15:09:31,129482.0,Shuttle Tanker,berth,2,0 days 21:42:04,MONGSTAD
9288734.0,berth3,0,2020-12-26 16:26:27,2020-12-27 09:37:13,105042.0,Crude Oil Tanker,berth,3,0 days 17:10:46,MONGSTAD
9737371.0,berth3,1,2022-02-03 20:00:22,2022-02-05 09:04:19,113651.0,Crude Oil Tanker,berth,3,1 days 13:03:57,MONGSTAD
9837169.0,berth3,0,2020-05-02 08:15:46,2020-05-03 11:46:38,129632.0,Shuttle Tanker,berth,3,1 days 03:30:52,MONGSTAD
9837169.0,berth3,1,2020-06-13 14:13:23,2020-06-14 18:46:05,129632.0,Shuttle Tanker,berth,3,1 days 04:32:42,MONGSTAD
9837169.0,berth3,2,2020-08-25 06:26:35,2020-08-27 04:25:48,129632.0,Shuttle Tanker,berth,3,1 days 21:59:13,MONGSTAD
9837169.0,berth3,3,2021-04-04 18:17:42,2021-04-06 23:17:46,129632.0,Shuttle Tanker,berth,3,2 days 05:00:04,MONGSTAD
9837169.0,berth3,4,2021-04-12 10:53:46,2021-04-13 10:02:53,129632.0,Shuttle Tanker,berth,3,0 days 23:09:07,MONGSTAD
9837169.0,berth3,5,2021-06-20 13:57:28,2021-06-21 17:22:06,129632.0,Shuttle Tanker,berth,3,1 days 03:24:38,MONGSTAD
9837169.0,berth3,6,2021-10-05 23:00:17,2021-10-06 23:23:45,129632.0,Shuttle Tanker,berth,3,1 days 00:23:28,MONGSTAD
9837169.0,berth3,7,2021-10-27 14:58:20,2021-10-29 07:41:00,129632.0,Shuttle Tanker,berth,3,1 days 16:42:40,MONGSTAD
9837169.0,berth3,8,2021-11-26 22:40:49,2021-11-27 20:52:46,129632.0,Shuttle Tanker,berth,3,0 days 22:11:57,MONGSTAD
9837169.0,berth3,9,2021-12-11 22:55:54,2021-12-12 22:17:50,129632.0,Shuttle Tanker,berth,3,0 days 23:21:56,MONGSTAD
9837169.0,berth3,10,2022-03-05 12:39:38,2022-03-06 20:28:29,129632.0,Shuttle Tanker,berth,3,1 days 07:48:51,MONGSTAD
9837169.0,berth3,11,2022-03-15 13:14:50,2022-03-16 10:58:32,129632.0,Shuttle Tanker,berth,3,0 days 21:43:42,MONGSTAD
9892444.0,berth3,0,2022-02-24 08:06:46,2022-02-27 12:07:43,112459.0,Crude Oil Tanker,berth,3,3 days 04:00:57,MONGSTAD
9892444.0,berth3,1,2022-06-19 20:02:26,2022-06-21 00:40:52,112459.0,Crude Oil Tanker,berth,3,1 days 04:38:26,MONGSTAD
9892444.0,berth3,2,2022-08-02 08:07:55,2022-08-03 13:17:04,112459.0,Crude Oil Tanker,berth,3,1 days 05:09:09,MONGSTAD
9892444.0,berth3,3,2022-08-17 11:22:15,2022-08-18 17:36:00,112459.0,Crude Oil Tanker,berth,3,1 days 06:13:45,MONGSTAD
9892444.0,berth3,4,2022-10-11 11:01:33,2022-10-12 13:48:28,112459.0,Crude Oil Tanker,berth,3,1 days 02:46:55,MONGSTAD
